order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,snapshot_date
7073be83c3247747c26a69d5a689edbf,f2f4eb1a9dd538dbe28987f5d42e9857,delivered,2018-07-16T15:32:50.000Z,2018-07-16T15:45:17.000Z,2018-07-20T15:50:00.000Z,2018-07-23T12:41:23.000Z,2018-08-01T00:00:00.000Z,2018_07_16
a5edec799559e5ad6a1afa8ad782a771,2151df75aff3122332dfc66083790d56,delivered,2018-07-16T19:40:09.000Z,2018-07-17T17:45:24.000Z,2018-07-18T11:23:00.000Z,2018-07-23T20:09:33.000Z,2018-08-07T00:00:00.000Z,2018_07_16
18d0a01d343f9a3789e7ae38fc92f907,09c5222856be1228af5bc3c2dd8842fe,delivered,2018-07-16T08:45:31.000Z,2018-07-17T04:31:52.000Z,2018-07-17T13:03:00.000Z,2018-07-20T23:26:38.000Z,2018-07-30T00:00:00.000Z,2018_07_16
ac17381858c4d8a612eb5a12659134af,fb2d636172641ecf88b206885b89d7f6,delivered,2018-07-16T21:37:24.000Z,2018-07-18T02:35:13.000Z,2018-07-18T14:55:00.000Z,2018-07-24T09:38:33.000Z,2018-08-07T00:00:00.000Z,2018_07_16
ac89e7344d2cb5597d862e338301ef8d,33b8c73c9e6bb0e7156ddebafb5dba57,delivered,2018-07-16T18:21:13.000Z,2018-07-16T18:35:09.000Z,2018-07-18T15:44:00.000Z,2018-07-25T23:57:38.000Z,2018-08-08T00:00:00.000Z,2018_07_16
0b8a99d7c60d2f4d09e094e974261cb2,c56653683d08517b6f91a3309c03542b,delivered,2018-07-16T17:00:45.000Z,2018-07-17T04:41:01.000Z,2018-07-17T13:52:00.000Z,2018-07-24T20:16:52.000Z,2018-08-08T00:00:00.000Z,2018_07_16
8f858c47e49820f3f6c7a8bf4d68d490,add16938f937555f63ef16e52371d3ff,delivered,2018-07-16T16:23:02.000Z,2018-07-16T16:35:15.000Z,2018-07-18T17:04:00.000Z,2018-07-23T13:20:53.000Z,2018-08-06T00:00:00.000Z,2018_07_16
85c6b7c4a9bd682b29898b2ebbcf2e4d,572c8a1823ba227d8ffd3be6a6711a86,delivered,2018-07-16T22:56:49.000Z,2018-07-16T23:10:13.000Z,2018-07-19T13:35:00.000Z,2018-08-01T00:03:33.000Z,2018-08-07T00:00:00.000Z,2018_07_16
28fca12474d528012be6d7def6e7bc20,2385fa7e4de2b07ebe7891dcf18d1305,delivered,2018-07-16T12:14:09.000Z,2018-07-16T12:25:13.000Z,2018-07-16T13:52:00.000Z,2018-07-18T11:50:41.000Z,2018-07-30T00:00:00.000Z,2018_07_16
96d921e9bfe801df7426999a566a8aeb,bf814c71e0db62efbaa06968cc9c6763,delivered,2018-07-16T20:48:51.000Z,2018-07-16T21:05:12.000Z,2018-07-17T14:28:00.000Z,2018-07-26T16:49:01.000Z,2018-08-01T00:00:00.000Z,2018_07_16
9ff4440ee0d71eac7b46592220856401,4b8718a47c281689b7cbb3cd0d606321,delivered,2018-07-16T12:44:25.000Z,2018-07-16T12:55:28.000Z,2018-07-16T14:29:00.000Z,2018-07-25T00:02:13.000Z,2018-08-07T00:00:00.000Z,2018_07_16
72350c18f769b53bf1ae2519359092e5,652bebc636b04ff76896479e77c7ec18,delivered,2018-07-16T22:35:02.000Z,2018-07-16T22:45:14.000Z,2018-07-17T13:56:00.000Z,2018-07-25T19:19:36.000Z,2018-08-07T00:00:00.000Z,2018_07_16
f50b9192b9705d537f9593b595da132f,79750c3cad14c77601081df00c553dd9,shipped,2018-07-16T14:46:04.000Z,2018-07-17T06:41:03.000Z,2018-07-18T15:48:00.000Z,,2018-07-26T00:00:00.000Z,2018_07_16
27314dd49dbc0ad19247637e181e7300,168928af643f9a9710fa8326f21ea2af,delivered,2018-07-16T18:58:58.000Z,2018-07-16T19:10:13.000Z,2018-07-20T11:36:00.000Z,2018-07-21T17:11:44.000Z,2018-07-26T00:00:00.000Z,2018_07_16
d6ee1daae35ffddf0e578b557bb67d2d,eb767df0326883ff913470b7890acd6b,delivered,2018-07-16T12:07:29.000Z,2018-07-16T12:20:11.000Z,2018-07-20T14:25:00.000Z,2018-07-26T02:51:35.000Z,2018-08-01T00:00:00.000Z,2018_07_16
08b0cc275164eab92e5797432fa89770,5c197035dc0c05ebb42f00013fec810a,delivered,2018-07-16T08:50:17.000Z,2018-07-16T09:05:46.000Z,2018-07-31T14:25:00.000Z,2018-08-15T15:26:35.000Z,2018-08-14T00:00:00.000Z,2018_07_16
b4422eb7a5a5d3ec5f0b8fbfb75f5184,bcd32c414b3287b2a0c5f4e3bf64afb7,delivered,2018-07-16T16:33:40.000Z,2018-07-16T16:45:16.000Z,2018-07-17T15:22:00.000Z,2018-07-24T16:24:40.000Z,2018-08-08T00:00:00.000Z,2018_07_16
d35c1cd70132b8215cbe4c943537d139,b1c2e425a3415a98a88e997b86bf3f67,delivered,2018-07-16T14:07:54.000Z,2018-07-16T14:20:16.000Z,2018-07-18T19:04:00.000Z,2018-07-27T18:24:26.000Z,2018-07-25T00:00:00.000Z,2018_07_16
344b231153370562595043fd9747b922,b5c718dd1d2183428f7e6e2832958a64,delivered,2018-07-16T15:51:54.000Z,2018-07-16T16:00:24.000Z,2018-07-17T10:38:00.000Z,2018-07-20T15:02:55.000Z,2018-08-06T00:00:00.000Z,2018_07_16
b67ec1ba150cc097d3ab518272e6cf3f,d383ffa554accda33e87d9d5df2d7bd7,delivered,2018-07-16T16:41:20.000Z,2018-07-16T16:50:19.000Z,2018-08-02T07:18:00.000Z,2018-08-10T17:16:53.000Z,2018-08-03T00:00:00.000Z,2018_07_16
cdd61af8ec58bfe7f1fe17f86bf64a28,a6a2d1fbfade42858509916078837b0b,delivered,2018-07-16T15:50:26.000Z,2018-07-17T08:15:17.000Z,2018-07-17T15:44:00.000Z,2018-07-28T20:34:29.000Z,2018-08-06T00:00:00.000Z,2018_07_16
19d18829a26fa8fcf9fa728de1112893,7ff34226960dc48e31bf5bf5188201ac,delivered,2018-07-16T13:53:53.000Z,2018-07-17T03:35:08.000Z,2018-07-17T13:26:00.000Z,2018-07-24T21:38:41.000Z,2018-08-13T00:00:00.000Z,2018_07_16
b1873e7f1c0220c132db2642ecf2bf1b,389efb68674e38efb4ce37a9b72ca36f,delivered,2018-07-16T18:55:19.000Z,2018-07-16T19:10:16.000Z,2018-07-18T14:02:00.000Z,2018-08-07T11:20:45.000Z,2018-08-22T00:00:00.000Z,2018_07_16
c6b91873827689f33c1a45cd4bccd049,d21a68ee5ebdcbfb2ce1b22736e29f28,delivered,2018-07-16T20:35:18.000Z,2018-07-18T02:41:47.000Z,2018-07-18T16:57:00.000Z,2018-07-26T19:18:51.000Z,2018-07-24T00:00:00.000Z,2018_07_16
c0902caa9df6e499f3aa6d5acb55f6c5,1b4c056dff354094ffee2ecf97ae4d46,delivered,2018-07-16T14:23:51.000Z,2018-07-16T14:40:11.000Z,2018-07-17T13:29:00.000Z,2018-08-13T13:21:55.000Z,2018-08-06T00:00:00.000Z,2018_07_16
2d1442daed29bb41ee9c31649d1b76ac,b5a7f6291839bbd290df4731d46146b1,delivered,2018-07-16T22:03:18.000Z,2018-07-16T22:15:21.000Z,2018-07-20T14:26:00.000Z,2018-07-25T19:15:31.000Z,2018-08-01T00:00:00.000Z,2018_07_16
b41cc5a0872a7fd886b2cb2e300dbe7a,0e7dc1a303c6c24a96103b216d443185,delivered,2018-07-16T10:53:45.000Z,2018-07-17T04:31:56.000Z,2018-07-23T14:28:00.000Z,2018-07-24T14:21:35.000Z,2018-07-26T00:00:00.000Z,2018_07_16
5b67d5593db6802b11d266e3c4d0e0b1,07eb1b14bb3ad0b4c5b5a5412d13eea1,delivered,2018-07-16T15:52:03.000Z,2018-07-16T16:05:09.000Z,2018-07-20T14:26:00.000Z,2018-07-24T18:46:35.000Z,2018-08-01T00:00:00.000Z,2018_07_16
fee6682c7a195d411531745fdcd4d1db,36e3882c806ea8ab9c2b1981cb46c255,delivered,2018-07-16T23:01:20.000Z,2018-07-16T23:15:20.000Z,2018-07-18T12:05:00.000Z,2018-07-24T16:32:00.000Z,2018-08-10T00:00:00.000Z,2018_07_16
b47e99738e09a5fbc57553b59ad7380c,fba6db23e572d209de35c46a2173a0d1,delivered,2018-07-16T18:00:23.000Z,2018-07-17T17:55:23.000Z,2018-07-19T14:37:00.000Z,2018-07-25T15:04:43.000Z,2018-08-01T00:00:00.000Z,2018_07_16
06093968558c2db43ddc36679aacc280,eed06a5744e075618d811e74e1826a22,delivered,2018-07-16T10:27:29.000Z,2018-07-16T10:44:38.000Z,2018-07-16T13:08:00.000Z,2018-07-23T23:10:39.000Z,2018-08-07T00:00:00.000Z,2018_07_16
fa4e67c2fc9315f348f252ab6490b03c,e822df92236671cd7ee6fc19384d21ee,delivered,2018-07-16T17:15:06.000Z,2018-07-16T17:25:17.000Z,2018-07-20T14:59:00.000Z,2018-07-26T16:20:59.000Z,2018-08-10T00:00:00.000Z,2018_07_16
214e3e63d08a54a0670daa8ce72df870,4b2c763f9ab82adb060b50e0db39846e,delivered,2018-07-16T18:18:52.000Z,2018-07-18T02:55:26.000Z,2018-07-27T12:02:00.000Z,2018-07-30T19:21:44.000Z,2018-07-31T00:00:00.000Z,2018_07_16
1469262ec8414d0e3f821bda79cf14cc,b53f2d80af3f43f230402209960c81e6,canceled,2018-07-16T11:27:29.000Z,2018-07-18T03:31:06.000Z,,,2018-08-07T00:00:00.000Z,2018_07_16
c1ca4dea0d87cd383f5790fa7a5bd78f,6eea5b862fb7248e506d45f675aa82cc,delivered,2018-07-16T11:21:09.000Z,2018-07-16T11:30:18.000Z,2018-07-16T14:21:00.000Z,2018-07-20T17:34:39.000Z,2018-07-31T00:00:00.000Z,2018_07_16
bca438a94b0b58bd0f7a15666e522042,a9bc2d0b568a1b02e288e4b0f701e792,delivered,2018-07-16T12:34:46.000Z,2018-07-16T12:45:15.000Z,2018-07-20T14:34:00.000Z,2018-07-23T18:40:39.000Z,2018-08-02T00:00:00.000Z,2018_07_16
8eabb0219281482f84013cbc8a4e5364,df4b898f23b187ddf234dacbee036bd1,delivered,2018-07-16T20:07:08.000Z,2018-07-18T03:05:13.000Z,2018-07-24T12:14:00.000Z,2018-08-06T22:44:50.000Z,2018-07-26T00:00:00.000Z,2018_07_16
e3e62e0e951111bfe905b90ad456e0ed,61a2bcfdddcb8a54fcb1df4a1f2a6f5b,delivered,2018-07-16T15:04:39.000Z,2018-07-16T15:15:13.000Z,2018-07-17T10:56:00.000Z,2018-07-23T17:48:37.000Z,2018-08-15T00:00:00.000Z,2018_07_16
d243808e23f60f3895c6a696df710642,f311cdd5c8f22cae58ea2495cebbf047,delivered,2018-07-16T11:01:26.000Z,2018-07-16T11:15:18.000Z,2018-07-20T12:16:00.000Z,2018-07-30T17:18:42.000Z,2018-07-30T00:00:00.000Z,2018_07_16
2e030421b0b918820fd7afaf06c61874,9077572642c665ba8796dae2b3e407d1,delivered,2018-07-16T21:05:12.000Z,2018-07-17T04:25:10.000Z,2018-07-17T12:03:00.000Z,2018-07-20T18:23:44.000Z,2018-07-24T00:00:00.000Z,2018_07_16
1bf389bed4651ac01500f40b2dbc7f0c,069f1deff35f9752a09c02f3642b14db,delivered,2018-07-16T09:58:46.000Z,2018-07-16T10:10:11.000Z,2018-07-16T12:29:00.000Z,2018-07-24T21:22:10.000Z,2018-08-16T00:00:00.000Z,2018_07_16
cba44aa41766f6210b875f576a4241e4,bd4afb694357fe76ab8dbe8bd8fba61d,delivered,2018-07-16T18:10:36.000Z,2018-07-16T18:20:34.000Z,2018-07-17T14:55:00.000Z,2018-07-23T17:57:47.000Z,2018-08-01T00:00:00.000Z,2018_07_16
65b5c34eac96c508fd60327de50a2d3c,dcf28d347a6e85c7c92db5579b08ef05,delivered,2018-07-16T09:09:55.000Z,2018-07-16T09:24:16.000Z,2018-07-20T15:06:00.000Z,2018-07-25T18:51:17.000Z,2018-07-30T00:00:00.000Z,2018_07_16
a6f7597815271fe59f9c00b31e6d322a,1fd2b1510e209569272f307c731edcab,delivered,2018-07-16T14:23:29.000Z,2018-07-17T14:21:42.000Z,2018-07-20T14:43:00.000Z,2018-07-25T20:04:02.000Z,2018-08-10T00:00:00.000Z,2018_07_16
10b063d9a52993cc25ea7fe15c9334de,1f417f8c558d5377ea279c84eafbd6db,delivered,2018-07-16T20:48:52.000Z,2018-07-16T21:00:42.000Z,2018-07-17T14:11:00.000Z,2018-07-20T16:12:43.000Z,2018-07-31T00:00:00.000Z,2018_07_16
138f041df3644d9ad82f50c67b7bb304,c46b80a1d5e25ac1e32520e9b70ded53,delivered,2018-07-16T18:39:09.000Z,2018-07-17T18:35:11.000Z,2018-07-20T14:55:00.000Z,2018-07-26T18:58:41.000Z,2018-08-03T00:00:00.000Z,2018_07_16
0b1c59b14d8f5965dea7bc2db28a34ee,e84e0676514d73a73b62bc41750d40a1,delivered,2018-07-16T22:56:18.000Z,2018-07-16T23:10:13.000Z,2018-07-23T14:46:00.000Z,2018-07-26T12:49:36.000Z,2018-07-31T00:00:00.000Z,2018_07_16
e7f861ca5d9143d8e586bd85b1aa5bdf,e7a63b4918f846a8352704fb37e77763,delivered,2018-07-16T21:48:37.000Z,2018-07-16T22:05:11.000Z,2018-07-17T16:36:00.000Z,2018-07-23T20:16:55.000Z,2018-08-06T00:00:00.000Z,2018_07_16
7c48bb55e8e4f7e56d412e9653db37bc,34ef6181341eb36c47fd601c46878f00,delivered,2018-07-16T18:40:53.000Z,2018-07-16T18:50:22.000Z,2018-01-26T13:35:00.000Z,2018-07-23T20:04:45.000Z,2018-08-07T00:00:00.000Z,2018_07_16
02521a906b13fc8ff9314bf88adc31ed,5bdb6841f00ab95bfbe2e2bb7eb66ddd,delivered,2018-07-16T10:46:13.000Z,2018-07-16T10:55:17.000Z,2018-07-17T14:39:00.000Z,2018-07-20T17:27:31.000Z,2018-07-25T00:00:00.000Z,2018_07_16
45cbedcdca177029ad93022f2ebb8cef,479042bb5a72e8629f8e6dfcc512ba4f,delivered,2018-07-16T11:25:55.000Z,2018-07-17T04:31:26.000Z,2018-07-17T14:23:00.000Z,2018-07-20T21:54:43.000Z,2018-08-03T00:00:00.000Z,2018_07_16
e4f929a2bd281bee714090bdca460bbd,4d9add304fabba91f789540b260b8190,delivered,2018-07-16T09:51:52.000Z,2018-07-16T10:04:26.000Z,2018-07-17T14:20:00.000Z,2018-07-20T20:06:50.000Z,2018-08-06T00:00:00.000Z,2018_07_16
63a1e75d65a3dcb40d5f452a248e9680,9f3ba8ca881a4d8641dae98f8bb8ee7e,delivered,2018-07-16T17:18:25.000Z,2018-07-16T17:30:22.000Z,2018-07-17T13:41:00.000Z,2018-07-23T12:18:38.000Z,2018-07-30T00:00:00.000Z,2018_07_16
28291626a693f9b9c43762c8e33aed2b,1ad154fd069294912ff3cddb15bef71a,delivered,2018-07-16T22:11:48.000Z,2018-07-16T22:20:48.000Z,2018-07-18T15:16:00.000Z,2018-07-24T21:08:42.000Z,2018-08-01T00:00:00.000Z,2018_07_16
d4361586dbdf3e45c6de2faac0714711,2091ac2e252cc73275e670e4e8bf30bc,delivered,2018-07-16T16:46:01.000Z,2018-07-18T02:41:47.000Z,2018-07-18T12:41:00.000Z,2018-07-20T15:48:54.000Z,2018-08-03T00:00:00.000Z,2018_07_16
21acd87ab0e70951d2aa3b0cd6445c69,c51de5efbf4919246057f725d38991d8,delivered,2018-07-16T23:18:58.000Z,2018-07-16T23:30:19.000Z,2018-07-17T10:37:00.000Z,2018-07-24T19:27:47.000Z,2018-07-30T00:00:00.000Z,2018_07_16
41d85a7a138b7205e32211537623eed3,3f9c9291f2f75b1d262b5125f316490f,delivered,2018-07-16T05:23:31.000Z,2018-07-16T21:31:32.000Z,2018-07-17T12:51:00.000Z,2018-07-23T19:54:51.000Z,2018-07-31T00:00:00.000Z,2018_07_16
598e3e1a06cd6e5aa4779c6d4c11e11a,24f975454d8528ca3f05cdcc15329f4a,delivered,2018-07-16T20:53:53.000Z,2018-07-18T02:41:44.000Z,2018-07-19T13:49:00.000Z,2018-07-24T21:09:38.000Z,2018-08-08T00:00:00.000Z,2018_07_16
226bc0c2f038af61a10705e253ef0d6a,0f657c8b0636781290d265e0bdacfbe5,delivered,2018-07-16T12:00:49.000Z,2018-07-16T12:15:21.000Z,2018-07-17T14:03:00.000Z,2018-08-10T19:51:46.000Z,2018-08-07T00:00:00.000Z,2018_07_16
ff4016a97eee56d25f0e97b360d5eefe,fe14033a61feda571d5927c670fb9bff,delivered,2018-07-16T19:20:36.000Z,2018-07-16T19:35:16.000Z,2018-07-18T14:35:00.000Z,2018-07-27T16:17:07.000Z,2018-08-09T00:00:00.000Z,2018_07_16
5be61c2985384bfd881d4463c25ee652,bb369151acbc6fd8da224b42667ba944,delivered,2018-07-16T12:53:40.000Z,2018-07-16T13:10:14.000Z,2018-07-18T14:03:00.000Z,2018-07-27T18:36:48.000Z,2018-08-08T00:00:00.000Z,2018_07_16
57d0f29d2d770802ab8e393778fc9052,9eacb91940312f2ff79fef11b622694b,delivered,2018-07-16T15:30:37.000Z,2018-07-16T15:50:21.000Z,2018-07-18T15:41:00.000Z,2018-07-27T12:44:37.000Z,2018-08-15T00:00:00.000Z,2018_07_16
a30d8838d122e0c839d5aadaa6753bc8,301b3278447e15614133d0b43196ebd3,delivered,2018-07-16T12:01:52.000Z,2018-07-16T12:15:10.000Z,2018-07-17T15:54:00.000Z,2018-07-24T19:48:49.000Z,2018-08-03T00:00:00.000Z,2018_07_16
996c7e73600ad3723e8627ab7bef81e4,16be3ab0d37467d1f96d6fc30613ee57,delivered,2018-07-16T09:58:16.000Z,2018-07-16T10:10:18.000Z,2018-07-18T11:01:00.000Z,2018-07-20T22:11:39.000Z,2018-07-30T00:00:00.000Z,2018_07_16
f9d6e36d6c09ef9acae870b642100f11,f41d5a6739520ad992fc32f0f56759b7,delivered,2018-07-16T18:21:18.000Z,2018-07-16T18:30:23.000Z,2018-07-27T12:46:00.000Z,2018-08-08T18:07:41.000Z,2018-08-08T00:00:00.000Z,2018_07_16
1d6960313e1efe2dbdc3ce9efc796024,dfdbe8d0a6644129c9b415cade8ee0b8,delivered,2018-07-16T15:11:23.000Z,2018-07-18T04:35:15.000Z,2018-07-18T12:40:00.000Z,2018-08-03T14:03:20.000Z,2018-08-15T00:00:00.000Z,2018_07_16
9f1d5df23613cd18005adb56a0a67feb,1f1be5326b8d55ed94640290e0edfbfd,delivered,2018-07-16T12:49:47.000Z,2018-07-16T13:05:09.000Z,2018-07-19T10:49:00.000Z,2018-07-20T18:16:26.000Z,2018-07-26T00:00:00.000Z,2018_07_16
c33421c96efacce72747c9208101259c,4c239802ee77c68a42af4eed24eb6e0c,delivered,2018-07-16T10:47:55.000Z,2018-07-17T04:31:15.000Z,2018-07-25T13:58:00.000Z,2018-08-01T13:58:53.000Z,2018-08-15T00:00:00.000Z,2018_07_16
6d44b31ace9597cb17ddf0de40a6ea51,09fec4d70947d5f83147b9e781962e8b,delivered,2018-07-16T23:18:53.000Z,2018-07-16T23:30:15.000Z,2018-07-18T14:24:00.000Z,2018-07-24T16:06:52.000Z,2018-08-06T00:00:00.000Z,2018_07_16
e79f873315375aad54aa74ee8119dc40,bb4a5a4ffe14ca07ec7a100091914d93,delivered,2018-07-16T11:04:37.000Z,2018-07-17T04:31:23.000Z,2018-07-18T15:20:00.000Z,2018-07-25T17:44:52.000Z,2018-08-10T00:00:00.000Z,2018_07_16
84f58fa486ce5cc8fcc701d211e80749,b785d2314d0f934135d9fd1725230f6b,delivered,2018-07-16T14:13:14.000Z,2018-07-17T04:15:18.000Z,2018-07-17T14:16:00.000Z,2018-07-30T15:02:45.000Z,2018-08-09T00:00:00.000Z,2018_07_16
f5c1da9aba0b0b41ec20f6771bfd060a,55cf037bf8aab8f9546a9ef52eade642,delivered,2018-07-16T21:51:51.000Z,2018-07-18T02:55:22.000Z,2018-07-18T14:10:00.000Z,2018-07-23T20:42:17.000Z,2018-07-30T00:00:00.000Z,2018_07_16
068d6b1cc2388cb0c5dcff8815760818,20739257747044d02d19276bacd71f66,delivered,2018-07-16T13:14:48.000Z,2018-07-18T02:41:50.000Z,2018-07-18T09:46:00.000Z,2018-07-25T23:28:48.000Z,2018-08-01T00:00:00.000Z,2018_07_16
18655e8acc771fadb130bf3048a5589e,620af8d8e9274c4396fe32ffcf65525d,delivered,2018-07-16T11:12:30.000Z,2018-07-16T11:25:24.000Z,2018-07-31T14:10:00.000Z,2018-08-10T16:58:46.000Z,2018-08-10T00:00:00.000Z,2018_07_16
9645ec392b0691767c5d0e2fabca23d7,82411b1c1ae5e8a58300099f7792f72a,delivered,2018-07-16T12:25:57.000Z,2018-07-16T12:35:20.000Z,2018-07-17T15:21:00.000Z,2018-07-26T15:08:58.000Z,2018-08-07T00:00:00.000Z,2018_07_16
b0fd41f0de4534ebb1756c04ea181aab,c27adebab19f24ea9f44d01453882eb9,delivered,2018-07-16T15:53:39.000Z,2018-07-16T16:05:11.000Z,2018-07-17T14:23:00.000Z,2018-07-24T16:56:31.000Z,2018-08-07T00:00:00.000Z,2018_07_16
0b2a86ad4de68092f2026ba5cdccc64e,bc3389e52abbda44032300e38db97c25,delivered,2018-07-16T14:01:05.000Z,2018-07-16T14:15:09.000Z,2018-07-17T14:25:00.000Z,2018-07-26T16:38:51.000Z,2018-08-07T00:00:00.000Z,2018_07_16
d1f9a1aec23787e664aa0ccd55fe2fd3,82dd196b2b5b57785945aa2f471a35f9,delivered,2018-07-16T19:19:37.000Z,2018-07-16T19:35:17.000Z,2018-07-18T15:21:00.000Z,2018-07-27T18:29:28.000Z,2018-08-10T00:00:00.000Z,2018_07_16
ad77addff836770adc988cb6b4b1d529,3fbf2a71c639926ce379d4c50b475e98,delivered,2018-07-16T18:59:50.000Z,2018-07-17T04:15:18.000Z,2018-07-19T10:14:00.000Z,2018-07-30T16:18:52.000Z,2018-08-15T00:00:00.000Z,2018_07_16
e1320973675a5fc37fab54cb22c582ab,b37ea7f1b8461e3bd4e534a81f126f5a,delivered,2018-07-16T16:56:04.000Z,2018-07-16T17:10:12.000Z,2018-08-01T12:00:00.000Z,2018-08-17T11:54:59.000Z,2018-08-07T00:00:00.000Z,2018_07_16
a2908f88f2dcd20c02cca686aa5debda,a87399449477ec0d8884f0d575db8c44,delivered,2018-07-16T13:42:27.000Z,2018-07-16T15:05:22.000Z,2018-07-17T14:49:00.000Z,2018-07-20T21:52:32.000Z,2018-08-06T00:00:00.000Z,2018_07_16
638c0b485b0d53ae317d2848475b0a6c,ae44e000623f8b6fdb32053a23853bec,delivered,2018-07-16T23:05:11.000Z,2018-07-18T02:45:24.000Z,2018-07-18T09:34:00.000Z,2018-07-23T19:48:43.000Z,2018-08-09T00:00:00.000Z,2018_07_16
abe67a843827a36b5f5c1b9e141b5531,0dfe07126bf358f2851e2a02aa46aecd,delivered,2018-07-16T19:30:44.000Z,2018-07-18T02:45:22.000Z,2018-07-19T18:04:00.000Z,2018-08-01T13:03:34.000Z,2018-08-09T00:00:00.000Z,2018_07_16
d70a8dce003d1e26d1d5003bb5839892,b2312965725658a954631841b3061a68,delivered,2018-07-16T16:49:04.000Z,2018-07-16T17:00:36.000Z,2018-07-17T15:22:00.000Z,2018-07-23T22:38:46.000Z,2018-07-30T00:00:00.000Z,2018_07_16
dbe7501db7b1a43b25c86915eaff1112,64bd17035b8606fc6f536bf2f1ce7cf3,delivered,2018-07-16T18:59:22.000Z,2018-07-16T19:10:15.000Z,2018-07-20T14:42:00.000Z,2018-07-25T22:18:36.000Z,2018-08-02T00:00:00.000Z,2018_07_16
a08da8f76f26fa82d1f0b71dc96088f0,1b6a91170099fdf2d39ef5bc066e38ec,delivered,2018-07-16T20:46:10.000Z,2018-07-16T20:55:28.000Z,2018-07-18T10:12:00.000Z,2018-07-26T11:26:56.000Z,2018-08-09T00:00:00.000Z,2018_07_16
b6bb5d08beeff5a09c5af18ebca9f072,9e727e134ffab63825a5dbcf74e63d5a,delivered,2018-07-16T14:55:10.000Z,2018-07-16T15:05:15.000Z,2018-07-17T13:41:00.000Z,2018-07-26T16:09:46.000Z,2018-08-06T00:00:00.000Z,2018_07_16
721cdd34c6ff27fe0fb9f2c21f27d444,fa3e181e11d9ccc0daf16b77fdb5ae05,delivered,2018-07-16T10:21:31.000Z,2018-07-16T10:30:19.000Z,2018-07-17T14:19:00.000Z,2018-07-23T19:16:57.000Z,2018-08-02T00:00:00.000Z,2018_07_16
1f7ca128c2e0034d8ebe8a38824c0db1,caa84cedc311453e6121d380f0b5ad26,delivered,2018-07-16T06:40:46.000Z,2018-07-16T06:50:09.000Z,2018-07-16T14:57:00.000Z,2018-07-26T10:33:40.000Z,2018-08-10T00:00:00.000Z,2018_07_16
