order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,snapshot_date
273ff9150ef1e7b66d89ac10f7cc7899,50d37bde3d02cb5e11d46544e5e8791c,delivered,2018-04-15T09:48:06.000Z,2018-04-15T10:15:19.000Z,2018-04-18T22:13:26.000Z,2018-05-11T16:48:46.000Z,2018-05-15T00:00:00.000Z,2018_04_15
b5c4739ade7c4568c734267c7397d360,88e0d7f5c2f232a49aa5a8c09374e048,delivered,2018-04-15T17:38:04.000Z,2018-04-15T17:51:05.000Z,2018-04-16T18:26:49.000Z,2018-04-24T18:09:51.000Z,2018-05-08T00:00:00.000Z,2018_04_15
24b137d6259a0c0cbd646f179e2ca35e,febf5be282b3d17142f2d183967aae3f,delivered,2018-04-15T17:18:21.000Z,2018-04-17T05:50:42.000Z,2018-04-17T23:32:38.000Z,2018-05-09T00:32:21.000Z,2018-05-11T00:00:00.000Z,2018_04_15
05646cef8f5791776e224b7967607b4f,e3d26d1fe9b0926a8a306b11179bbd00,delivered,2018-04-15T16:50:27.000Z,2018-04-17T06:11:32.000Z,2018-04-17T21:36:35.000Z,2018-04-25T21:46:45.000Z,2018-05-15T00:00:00.000Z,2018_04_15
b6fbeeba8ce77342619aa0311aff42d3,960743aba9d66c28f95d9a35155f79eb,delivered,2018-04-15T17:27:03.000Z,2018-04-15T17:50:53.000Z,2018-04-16T23:05:33.000Z,2018-05-01T17:28:44.000Z,2018-05-23T00:00:00.000Z,2018_04_15
1f4b51173e5abe491422314a94e7363c,028d8c05f2fa9d1b4923352586e800ba,delivered,2018-04-15T22:48:48.000Z,2018-04-15T23:10:05.000Z,2018-04-20T15:36:26.000Z,2018-04-25T14:22:03.000Z,2018-05-14T00:00:00.000Z,2018_04_15
726cc933b16bb8f0bda435963814e887,644f2701d0e0045679a3c1d38d8bd55c,delivered,2018-04-15T21:57:36.000Z,2018-04-15T22:12:01.000Z,2018-04-16T20:33:09.000Z,2018-04-23T20:14:53.000Z,2018-05-14T00:00:00.000Z,2018_04_15
80f1a60aab67dd9a56cc211cf8874382,4b8217e87c8c8e243512a752fa2f1da6,delivered,2018-04-15T22:44:08.000Z,2018-04-15T22:55:20.000Z,2018-04-19T18:40:00.000Z,2018-05-03T00:51:29.000Z,2018-05-10T00:00:00.000Z,2018_04_15
669d4be1c2a2cab7e5ec040bf54c5d91,f7fd335725f778c5e85be886b3ac21ee,delivered,2018-04-15T18:05:33.000Z,2018-04-15T18:30:46.000Z,2018-04-16T15:14:41.000Z,2018-04-26T17:58:30.000Z,2018-05-23T00:00:00.000Z,2018_04_15
644da1e3e4fb089d2404596574225c60,c98a7b0279f19defb3869b3ec67bd1a8,delivered,2018-04-15T13:28:28.000Z,2018-04-15T13:51:11.000Z,2018-04-17T23:19:11.000Z,2018-04-25T22:52:49.000Z,2018-05-14T00:00:00.000Z,2018_04_15
4e11f2c19781a078792e270995343e17,42ec03572c4d7d90d58197c94a22876d,delivered,2018-04-15T22:08:38.000Z,2018-04-15T22:30:08.000Z,2018-04-17T22:44:18.000Z,2018-04-18T14:52:37.000Z,2018-05-03T00:00:00.000Z,2018_04_15
e715706f59e1a868d0a2e36af571a899,a7d4c8adee1bdc53d350c9df14819237,delivered,2018-04-15T22:16:32.000Z,2018-04-16T11:15:20.000Z,2018-04-17T12:03:31.000Z,2018-04-30T16:26:27.000Z,2018-05-04T00:00:00.000Z,2018_04_15
bc3551dbac6e56b70347f161a1c0e434,2b8a2569bb942d6448c531e427cc2193,delivered,2018-04-15T13:38:26.000Z,2018-04-15T13:51:16.000Z,2018-04-16T18:32:38.000Z,2018-04-19T18:16:48.000Z,2018-05-11T00:00:00.000Z,2018_04_15
84a7061cdc4f24ab1aa024c9bd595b6f,c1958053622fd0bc2f0b7c06fa4ba179,delivered,2018-04-15T03:08:14.000Z,2018-04-15T03:32:11.000Z,2018-04-18T18:50:57.000Z,2018-04-28T17:58:34.000Z,2018-05-10T00:00:00.000Z,2018_04_15
faa72e2db68f17d71fa5c725cafc53ad,a6a0a62ce165053b536f84be26fd22c7,delivered,2018-04-15T18:34:32.000Z,2018-04-16T08:51:12.000Z,2018-04-16T18:56:48.000Z,2018-04-20T20:28:56.000Z,2018-05-16T00:00:00.000Z,2018_04_15
ae181b10c96125c3d1bbe9d7dfc1e830,cdf22d44bff4f1fc02ef48a306038252,delivered,2018-04-15T16:04:21.000Z,2018-04-15T16:15:29.000Z,2018-04-16T13:36:35.000Z,2018-04-17T13:14:38.000Z,2018-04-27T00:00:00.000Z,2018_04_15
e8a4ded72862189ee71a1a102a072685,9664b6f0b225b1992508a18243987f72,delivered,2018-04-15T18:59:34.000Z,2018-04-15T19:15:14.000Z,2018-04-16T21:57:44.000Z,2018-04-19T14:04:04.000Z,2018-05-08T00:00:00.000Z,2018_04_15
7fd4a54fa1cd70568f88704d03ce000e,6d46ccea7662ef27c31a9d2ba97d18b1,delivered,2018-04-15T20:06:25.000Z,2018-04-15T20:30:28.000Z,2018-04-16T19:51:41.000Z,2018-05-05T17:03:59.000Z,2018-05-29T00:00:00.000Z,2018_04_15
cff47646caf0e301a4622b80cc415cb9,c8dddeefdb81daac2796e6dd3fd3a661,delivered,2018-04-15T13:02:02.000Z,2018-04-15T13:15:10.000Z,2018-04-16T22:57:48.000Z,2018-04-23T14:03:42.000Z,2018-05-10T00:00:00.000Z,2018_04_15
71038e0d9a6cdb865f447e4609420028,b094e7ef2282d9ccadaf5d3967a7b382,delivered,2018-04-15T17:58:27.000Z,2018-04-15T18:15:08.000Z,2018-04-18T00:16:35.000Z,2018-04-28T14:46:45.000Z,2018-05-10T00:00:00.000Z,2018_04_15
cea9ccd3a54929b9d68abbcdc75daed9,270fe2e2b99558686ef8e9ad5aa45487,delivered,2018-04-15T22:28:24.000Z,2018-04-15T22:51:21.000Z,2018-04-19T22:13:33.000Z,2018-04-25T21:42:07.000Z,2018-05-11T00:00:00.000Z,2018_04_15
3637d99e5d76dd27c46e8c423c4c58c9,42367ae6454e6a4acf379215806a9957,delivered,2018-04-15T18:38:05.000Z,2018-04-15T18:50:59.000Z,2018-04-17T14:32:56.000Z,2018-04-26T13:03:02.000Z,2018-05-09T00:00:00.000Z,2018_04_15
3438da19facb0815f531bc3352447e29,d01595735e3e3c4d5fc7e3479c147c26,delivered,2018-04-15T20:59:12.000Z,2018-04-15T21:15:09.000Z,2018-04-17T20:06:24.000Z,2018-04-24T18:42:32.000Z,2018-05-09T00:00:00.000Z,2018_04_15
17f7971d77f3b781ed3a2846c5d41946,7fc7c15105f0df0bf815b5b149eb04e6,delivered,2018-04-15T00:15:32.000Z,2018-04-17T05:50:39.000Z,2018-04-17T20:07:33.000Z,2018-05-04T18:21:23.000Z,2018-05-23T00:00:00.000Z,2018_04_15
e69a5e21c8b1ef4923a65be7357b67f5,689b6c41f6bd5339d3cb70b71ebc2f28,delivered,2018-04-15T19:42:06.000Z,2018-04-15T19:55:22.000Z,2018-04-19T14:21:33.000Z,2018-04-20T23:40:38.000Z,2018-04-26T00:00:00.000Z,2018_04_15
e0e3cde1bd7f993b460771481843727f,c30def9299a42a45fc635a77f7aa8d10,delivered,2018-04-15T13:42:02.000Z,2018-04-15T13:55:19.000Z,2018-04-16T18:46:35.000Z,2018-04-24T18:32:48.000Z,2018-05-09T00:00:00.000Z,2018_04_15
d6912f804ef9076f6172f0eee4207749,1d6a944bceeba3cdb4ad7a1fe2938fd4,delivered,2018-04-15T03:35:34.000Z,2018-04-16T08:51:10.000Z,2018-04-16T21:12:17.000Z,2018-04-23T11:07:31.000Z,2018-05-16T00:00:00.000Z,2018_04_15
44b87ee6f37f915e2a218287d1acf1fa,e271b94a2dfb2eea947d8f70a27a6cef,delivered,2018-04-15T17:04:07.000Z,2018-04-15T17:15:09.000Z,2018-04-17T20:19:28.000Z,2018-04-24T18:47:03.000Z,2018-05-07T00:00:00.000Z,2018_04_15
7b3a63734004e1615b3f06417de1fe09,7c890e1074247209ab7d32ff9a295ed1,delivered,2018-04-15T23:35:17.000Z,2018-04-15T23:49:54.000Z,2018-04-18T02:14:39.000Z,2018-04-23T17:07:31.000Z,2018-05-09T00:00:00.000Z,2018_04_15
4a7187a003cd08090bc8effb19765333,7d0e8b3cece66d111fc2d6921b068abd,delivered,2018-04-15T13:07:36.000Z,2018-04-15T13:30:29.000Z,2018-04-16T22:51:50.000Z,2018-04-20T15:36:36.000Z,2018-05-09T00:00:00.000Z,2018_04_15
19431fe913eb8d2bd34af4f9bbec2d44,990b35fb87a1a6c60a1c676cbde1b901,delivered,2018-04-15T10:38:11.000Z,2018-04-15T10:51:24.000Z,2018-04-18T20:04:11.000Z,2018-04-24T19:41:41.000Z,2018-05-11T00:00:00.000Z,2018_04_15
d86305c284cecff56c7ee9d3fbd4f8d6,0e37385834260d6111727103a93e790a,delivered,2018-04-15T22:53:59.000Z,2018-04-15T23:10:32.000Z,2018-04-16T23:54:55.000Z,2018-04-20T00:07:39.000Z,2018-05-09T00:00:00.000Z,2018_04_15
58cb19858693389b8a5070ce73daa04c,5683bcbefc1e615259326f845d5ecc6e,delivered,2018-04-15T00:34:05.000Z,2018-04-15T00:53:19.000Z,2018-04-16T18:51:45.000Z,2018-04-17T18:47:42.000Z,2018-05-03T00:00:00.000Z,2018_04_15
470ceef9068e1385a280703397af31e8,71f6152998635c3ea46ac44cb989ff49,delivered,2018-04-15T19:56:47.000Z,2018-04-17T04:11:54.000Z,2018-04-18T19:11:21.000Z,2018-04-26T10:09:37.000Z,2018-05-16T00:00:00.000Z,2018_04_15
9e55ecf53f805f324b146ed94f96ccb8,abfea012c84198a55091775654cd34bc,delivered,2018-04-15T15:37:07.000Z,2018-04-15T15:51:17.000Z,2018-04-17T01:16:22.000Z,2018-04-26T17:16:29.000Z,2018-05-09T00:00:00.000Z,2018_04_15
25f4849a6afc2184f9c368d736e18341,a237a8ee24fb3ca2a1b49aae0a515d9a,delivered,2018-04-15T17:57:30.000Z,2018-04-15T18:10:53.000Z,2018-04-19T17:44:37.000Z,2018-04-30T12:42:33.000Z,2018-05-18T00:00:00.000Z,2018_04_15
dbd4175cab44d4d8c6d185418c00e0f1,ecc832f479b5a163b2216a3a53ede933,delivered,2018-04-15T12:47:36.000Z,2018-04-15T13:10:23.000Z,2018-04-18T18:36:29.000Z,2018-04-27T18:51:59.000Z,2018-05-16T00:00:00.000Z,2018_04_15
343249b827e700995c0f620f5b51c15c,20d25a697a5ffc1a641fa0fa5d455b51,delivered,2018-04-15T11:34:42.000Z,2018-04-17T06:11:36.000Z,2018-04-17T18:16:48.000Z,2018-04-18T18:16:53.000Z,2018-05-03T00:00:00.000Z,2018_04_15
d51eb6c998198af68efed5deb04cad17,f51f8a4cd6cc2f05541f5e8097fc444c,delivered,2018-04-15T13:07:03.000Z,2018-04-15T13:30:26.000Z,2018-04-19T02:18:34.000Z,2018-04-25T00:46:40.000Z,2018-05-11T00:00:00.000Z,2018_04_15
85f1a7c5b82d38cc3a4e8bb7111a40d2,2a337cd26f2ba55b48e0b812061d4b45,delivered,2018-04-15T23:04:47.000Z,2018-04-16T23:12:02.000Z,2018-04-17T15:48:49.000Z,2018-04-18T16:12:49.000Z,2018-05-02T00:00:00.000Z,2018_04_15
cd44196e80474114b859765d62f12ddf,38a63fe852918021685a1f656a4d5049,delivered,2018-04-15T21:41:23.000Z,2018-04-15T21:55:15.000Z,2018-04-16T20:07:21.000Z,2018-04-23T18:56:22.000Z,2018-05-08T00:00:00.000Z,2018_04_15
5cbab05b634ce976dce3c53ebfad1058,f845a6b798ec0cd1f5fd81b8744c6e68,delivered,2018-04-15T09:53:19.000Z,2018-04-15T10:15:19.000Z,2018-04-16T19:41:20.000Z,2018-05-03T17:38:43.000Z,2018-05-11T00:00:00.000Z,2018_04_15
16424ce30b370cd4ad36d4aa24baf5f2,78d4ede5c759a45ff8a456070ae1c11d,delivered,2018-04-15T13:53:12.000Z,2018-04-15T14:09:43.000Z,2018-04-16T18:34:30.000Z,2018-04-17T18:32:01.000Z,2018-04-30T00:00:00.000Z,2018_04_15
ccc10a00d9ec059f5360475ddbed1816,e843b9018513091955d4f3b15a236a9a,delivered,2018-04-15T11:18:50.000Z,2018-04-15T11:31:37.000Z,2018-04-17T13:03:31.000Z,2018-04-22T19:48:59.000Z,2018-05-23T00:00:00.000Z,2018_04_15
1cc2afbca351a1423aeb95bd67821271,867b9351d211003a7ccb5bbfcd7cf2ec,delivered,2018-04-15T21:26:28.000Z,2018-04-15T21:49:57.000Z,2018-04-17T22:06:47.000Z,2018-04-18T22:16:28.000Z,2018-05-03T00:00:00.000Z,2018_04_15
22aaa02adda54ed16ee8d3eed7cb23f9,a1bfcbebe1e633d303b9ac1734de3445,delivered,2018-04-15T08:33:12.000Z,2018-04-15T08:51:33.000Z,2018-04-17T13:22:41.000Z,2018-05-03T12:48:47.000Z,2018-05-15T00:00:00.000Z,2018_04_15
c96fbf82fa852856858765ef154a0918,3b65668df978a114bc3d982be6ec1ecd,delivered,2018-04-15T20:46:15.000Z,2018-04-15T20:55:37.000Z,2018-04-18T03:21:49.000Z,2018-05-07T22:56:30.000Z,2018-05-08T00:00:00.000Z,2018_04_15
fe61d39dc8fd87c57829284f6e254e7a,2904833f52aae39495a11a135a552ab3,delivered,2018-04-15T21:29:30.000Z,2018-04-15T21:50:05.000Z,2018-04-17T18:23:45.000Z,2018-04-24T17:25:02.000Z,2018-05-08T00:00:00.000Z,2018_04_15
4cb17cc02db441b762010b925e37fda3,a650aa35335da5e5133f1de95028f08a,delivered,2018-04-15T23:41:30.000Z,2018-04-15T23:50:12.000Z,2018-04-18T16:58:45.000Z,2018-04-19T17:12:14.000Z,2018-04-27T00:00:00.000Z,2018_04_15
fb1a2a1296f822405a946cbdfc0d3ed6,f9bdbea246da607ab4641959ba6aa32f,delivered,2018-04-15T20:23:05.000Z,2018-04-15T20:30:59.000Z,2018-04-18T22:21:43.000Z,2018-04-25T21:32:58.000Z,2018-05-09T00:00:00.000Z,2018_04_15
2e614451ea8874289518da9aba093e7a,5ec10d184bc6be701e8cb6d6036f2e88,delivered,2018-04-15T18:43:59.000Z,2018-04-17T05:50:10.000Z,2018-04-17T22:08:47.000Z,2018-04-23T11:28:58.000Z,2018-05-09T00:00:00.000Z,2018_04_15
3ae8eeea4a68becd0f672443d2296216,7a633dcb93fa3668ce37d865419a6fbd,delivered,2018-04-15T20:53:09.000Z,2018-04-17T06:11:34.000Z,2018-04-18T20:36:42.000Z,2018-04-23T18:43:38.000Z,2018-05-04T00:00:00.000Z,2018_04_15
dda7e9dc97ce2a40812663bc5e279c71,500e9bef5740343df08a23b9a9e69e5b,delivered,2018-04-15T15:23:49.000Z,2018-04-15T15:30:30.000Z,2018-04-17T22:21:45.000Z,2018-04-19T22:32:08.000Z,2018-05-03T00:00:00.000Z,2018_04_15
638ed9beae45e801ece6dacd6767bcab,2d4b189601571f1783dad95d7f204330,delivered,2018-04-15T23:20:35.000Z,2018-04-15T23:32:01.000Z,2018-04-16T23:21:55.000Z,2018-04-21T00:31:44.000Z,2018-05-23T00:00:00.000Z,2018_04_15
ead7734f073917125907072a424c9504,df4a59830f9881aaf97626b02b833fe8,delivered,2018-04-15T18:53:59.000Z,2018-04-15T19:10:54.000Z,2018-04-17T22:46:41.000Z,2018-04-25T13:19:20.000Z,2018-05-16T00:00:00.000Z,2018_04_15
10f78992cb35d73641d587e75921cf7c,ba12c68e43068d8dba0e2fa56d7dcdb1,delivered,2018-04-15T18:15:47.000Z,2018-04-16T18:34:07.000Z,2018-04-17T22:02:44.000Z,2018-04-27T23:09:06.000Z,2018-05-15T00:00:00.000Z,2018_04_15
c15b82455a9be9d71574cfcd42598624,03e653ee8e56b8ec6d97a5f5aa002be5,delivered,2018-04-15T18:27:31.000Z,2018-04-16T18:33:47.000Z,2018-04-17T18:26:28.000Z,2018-04-18T18:24:24.000Z,2018-05-07T00:00:00.000Z,2018_04_15
b6a54d4f9fd929e75e299ce1a0963094,e7a12cebe1325bf8786c1f714616d282,delivered,2018-04-15T18:08:36.000Z,2018-04-15T18:30:46.000Z,2018-04-19T16:26:55.000Z,2018-05-02T15:46:48.000Z,2018-05-23T00:00:00.000Z,2018_04_15
e1c27845029801e7461bce7d580db092,9d9b4d0f33eff32fc19b99d73ea7f9db,delivered,2018-04-15T17:04:40.000Z,2018-04-17T22:12:24.000Z,2018-04-18T23:41:53.000Z,2018-05-15T14:12:55.000Z,2018-05-11T00:00:00.000Z,2018_04_15
292eca290a6a63a28f9d60e200fea1a1,9dc7a30099b2485f7e35ba90cf781c88,delivered,2018-04-15T16:40:14.000Z,2018-04-15T16:50:21.000Z,2018-04-16T21:04:14.000Z,2018-04-19T22:02:23.000Z,2018-05-09T00:00:00.000Z,2018_04_15
20cea985bb2eb263b7abb5b2589a3f32,74ae211a91c91502f0b7d55d6f9eddf3,delivered,2018-04-15T15:24:21.000Z,2018-04-15T15:51:21.000Z,2018-04-18T18:56:42.000Z,2018-04-19T19:28:26.000Z,2018-04-26T00:00:00.000Z,2018_04_15
7af905809ddbaaed2af20592006857e0,5c9c326c6ba02d6301cb8c68292316f0,delivered,2018-04-15T23:38:38.000Z,2018-04-15T23:50:13.000Z,2018-04-19T01:38:40.000Z,2018-04-21T17:20:57.000Z,2018-05-11T00:00:00.000Z,2018_04_15
033dbd83c331548108afda89d5bc6b79,80838cdcafdf698b203534ab9a14cc91,delivered,2018-04-15T20:48:28.000Z,2018-04-15T21:09:50.000Z,2018-04-16T18:19:11.000Z,2018-04-19T19:09:34.000Z,2018-05-09T00:00:00.000Z,2018_04_15
de90c6becfae7b59fc7f1642e8578a17,fd0f799263c58a9fd3c65d72963046aa,delivered,2018-04-15T17:58:53.000Z,2018-04-15T18:10:55.000Z,2018-04-17T19:42:27.000Z,2018-04-18T19:47:36.000Z,2018-05-03T00:00:00.000Z,2018_04_15
4a366e6974586cb4b230d85c8ca77186,8c9c798f9b0ace383d1ec9587f4eba53,delivered,2018-04-15T09:38:05.000Z,2018-04-15T10:15:13.000Z,2018-04-16T16:29:29.000Z,2018-04-24T22:41:30.000Z,2018-05-14T00:00:00.000Z,2018_04_15
25d3072dc56915e5a39b1b745be7e001,4f329f7d0bcdade895543c8be9036068,delivered,2018-04-15T15:08:11.000Z,2018-04-15T15:30:12.000Z,2018-04-16T18:20:47.000Z,2018-04-20T20:14:43.000Z,2018-05-08T00:00:00.000Z,2018_04_15
e96a4c3bfb4afc0cb895a76f5ba0440b,09241c552e9fe2420997a6c535e9d408,delivered,2018-04-15T21:23:16.000Z,2018-04-15T21:35:12.000Z,2018-04-19T11:58:29.000Z,2018-04-20T20:47:43.000Z,2018-05-02T00:00:00.000Z,2018_04_15
3e290444f5680a0f8a95b7d87980a358,f072965e658fe6c9591cc88d5b6cd9fe,delivered,2018-04-15T20:44:23.000Z,2018-04-15T20:55:36.000Z,2018-04-18T17:04:33.000Z,2018-04-26T15:44:25.000Z,2018-05-16T00:00:00.000Z,2018_04_15
f5ad4a2c259ed7d9c34b7e4efcd375ad,c29a23ef7387be172dd4df7bd7b219bf,delivered,2018-04-15T15:26:39.000Z,2018-04-15T15:51:07.000Z,2018-04-16T19:12:22.000Z,2018-04-20T20:32:47.000Z,2018-05-08T00:00:00.000Z,2018_04_15
1116c3f9b18a7680ea8f531b11b4b15e,5224cca00cc6574164a987220d88cd1e,delivered,2018-04-15T19:14:53.000Z,2018-04-15T19:31:10.000Z,2018-04-16T23:42:19.000Z,2018-04-18T23:38:34.000Z,2018-05-04T00:00:00.000Z,2018_04_15
2beb9e7414f552d6f876c5b9efbfe2be,66d0ddbc2448544e0e546a0dccb782f9,delivered,2018-04-15T21:31:42.000Z,2018-04-17T06:11:29.000Z,2018-04-17T21:40:54.000Z,2018-04-24T21:05:52.000Z,2018-05-14T00:00:00.000Z,2018_04_15
81fc6e842f84e86ce89b0f2e120e04cb,09fce00dbd0b6ac2ed1518c936c26527,delivered,2018-04-15T22:49:38.000Z,2018-04-15T23:09:51.000Z,2018-04-16T18:28:34.000Z,2018-04-20T19:11:39.000Z,2018-05-14T00:00:00.000Z,2018_04_15
6127797c104df1ac653da2a9783f2d65,d0b25c3ff06f89424d29785b8142901d,delivered,2018-04-15T18:56:42.000Z,2018-04-15T19:10:56.000Z,2018-04-16T20:11:27.000Z,2018-04-17T19:58:46.000Z,2018-05-03T00:00:00.000Z,2018_04_15
f7c65be24000f516627adf853b60e268,9dd0f4a6edbd989b7f2f8da3a662bf3b,delivered,2018-04-15T00:31:53.000Z,2018-04-15T00:53:16.000Z,2018-04-17T03:32:44.000Z,2018-04-19T20:32:34.000Z,2018-05-11T00:00:00.000Z,2018_04_15
c7d4612152c03871aefdfc3b87709952,80aab86612ad0adb740bd10897deaffa,delivered,2018-04-15T18:31:51.000Z,2018-04-15T18:50:44.000Z,2018-04-17T17:33:00.000Z,2018-04-23T16:03:32.000Z,2018-05-09T00:00:00.000Z,2018_04_15
5bf9c5ac7dfc2d9cc6911038a0864fbf,fe8effb68afea983b75fab51cd03050f,delivered,2018-04-15T18:05:55.000Z,2018-04-15T18:31:06.000Z,2018-04-16T20:03:32.000Z,2018-04-30T15:58:43.000Z,2018-05-18T00:00:00.000Z,2018_04_15
163dbb9a9e122705518ab2735e1c6008,76e4b20577a9afb78dc9b7dd335316ed,delivered,2018-04-15T14:14:01.000Z,2018-04-15T14:31:30.000Z,2018-04-17T14:56:55.000Z,2018-04-21T00:22:04.000Z,2018-05-14T00:00:00.000Z,2018_04_15
911022dc32144d6899afd62e7fe0734e,3079cc8ddcf954eb8ed76d665c04e84c,delivered,2018-04-15T13:12:40.000Z,2018-04-15T13:30:33.000Z,2018-04-18T22:22:36.000Z,2018-04-19T23:19:14.000Z,2018-04-26T00:00:00.000Z,2018_04_15
ce59af8406c67fadb6ac3abf92db302a,e92c17d70d8258db4b7a90ad4d2b65ea,delivered,2018-04-15T19:21:25.000Z,2018-04-15T19:31:14.000Z,2018-04-17T22:14:37.000Z,2018-04-18T22:06:28.000Z,2018-05-03T00:00:00.000Z,2018_04_15
553ca0a1ff1834f49d15d77ac8d08ca8,b85cfeeb9135227e8ba9a25eaf173872,delivered,2018-04-15T22:05:57.000Z,2018-04-15T22:29:53.000Z,2018-04-17T23:11:02.000Z,2018-04-23T22:22:00.000Z,2018-05-15T00:00:00.000Z,2018_04_15
94988f535f661bb99df19830f8b0c85a,575c83fdc47cd734f5bcb15356b95284,delivered,2018-04-15T21:41:47.000Z,2018-04-17T05:51:05.000Z,2018-04-23T16:35:37.000Z,2018-04-24T17:02:59.000Z,2018-05-02T00:00:00.000Z,2018_04_15
8104809ce1b8fe36d8228fd0e357ebc0,86cb4f1c3e32aaf6c8dbfb68fb45a0be,delivered,2018-04-15T16:20:40.000Z,2018-04-16T15:31:36.000Z,2018-04-18T20:52:32.000Z,2018-04-27T13:06:48.000Z,2018-05-14T00:00:00.000Z,2018_04_15
5956fa21016f2b556a3959ff5aea8536,30eea11489ed0fc2155f0ffd1c7b0fad,delivered,2018-04-15T14:01:22.000Z,2018-04-15T14:15:12.000Z,2018-04-16T17:03:35.000Z,2018-04-26T16:52:48.000Z,2018-05-04T00:00:00.000Z,2018_04_15
a4f79d60f934a1fdc35b009f9415a8b3,c10bf120819db436f6a28de06f8a309d,delivered,2018-04-15T16:48:15.000Z,2018-04-15T17:11:05.000Z,2018-04-17T16:58:11.000Z,2018-04-20T18:22:49.000Z,2018-05-09T00:00:00.000Z,2018_04_15
218bc576cc67d1b76c855f861eb24bcd,a64528d4c047cd670cfe7fd2dcda67fd,delivered,2018-04-15T12:53:24.000Z,2018-04-15T13:10:27.000Z,2018-04-17T17:41:50.000Z,2018-04-20T18:38:27.000Z,2018-05-09T00:00:00.000Z,2018_04_15
40f7051042336b961ed4d8170f73bd41,a4b6b02057f16402be5f3e5fbafdfd12,delivered,2018-04-15T22:54:11.000Z,2018-04-15T23:09:54.000Z,2018-04-16T20:28:35.000Z,2018-04-20T22:06:26.000Z,2018-05-22T00:00:00.000Z,2018_04_15
4791caecf8eb833376796979ea2c7aba,c136862b902ffb900a1c63ab433ddefb,delivered,2018-04-15T11:31:05.000Z,2018-04-17T05:55:46.000Z,2018-04-17T20:03:41.000Z,2018-05-02T19:30:54.000Z,2018-05-15T00:00:00.000Z,2018_04_15
c5aea2f23df89cdf58e3c3721456f0b0,5f9872a197a2225781b1f0b8573dd14b,delivered,2018-04-15T14:44:29.000Z,2018-04-15T14:55:24.000Z,2018-04-17T14:56:56.000Z,2018-04-24T22:18:34.000Z,2018-05-18T00:00:00.000Z,2018_04_15
